pdf,column,model,category,ground_truth,predicted,correctness,completeness,overall,reason
NCT02799602_Hussain_ARASENS_JCO'23,Region - N (%) | North America | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,,125 (19.20%),0.0,0.0,0.0,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT02799602_Hussain_ARASENS_JCO'23,Region - N (%) | North America | Treatment,Gemini 2.5 Flash (native),numeric_tolerance,,95 (14.6),0.0,0.0,0.0,"GT is empty, and Pred has values. Therefore, correctness and completeness are both 0.0."
NCT02799602_Hussain_ARASENS_JCO'23,Region - N (%) | North America | Treatment,LandingAI (ADE),numeric_tolerance,,95 (14.6%),0.0,0.0,0.0,"GT is empty, but Pred has a value. This is a mismatch."
NCT02799602_Hussain_ARASENS_JCO'23,Region - N (%) | Oceania | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,,not found,0.0,0.0,0.0,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT02799602_Hussain_ARASENS_JCO'23,Reporting by prognostic groups - Y/N | High volume,LandingAI (ADE),exact_match,Yes,Yes,0.0,0.0,0.0,"LLM call failed: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
NCT02799602_Hussain_ARASENS_JCO'23,Reporting by prognostic groups - Y/N | Low volume,LandingAI (ADE),exact_match,Yes,Yes,0.0,0.0,0.0,"LLM call failed: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
NCT02799602_Hussain_ARASENS_JCO'23,Reporting by prognostic groups - Y/N | Metachronous,LandingAI (ADE),exact_match,Yes (recurrent/metachronous described; recurrent counts shown in Table 1),Yes,0.0,0.0,0.0,"LLM call failed: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
NCT02799602_Hussain_ARASENS_JCO'23,Reporting by prognostic groups - Y/N | Synchronous,LandingAI (ADE),exact_match,Yes (de novo/synchronous described; de novo counts shown in Table 1),Yes,0.0,0.0,0.0,"LLM call failed: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
NCT02799602_Hussain_ARASENS_JCO'23,TTPSA (mo) | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,,19.1,0.0,0.0,0.0,"The ground truth is empty, but the prediction contains a numerical value. Therefore, correctness and completeness are both 0.0."
NCT02799602_Hussain_ARASENS_JCO'23,Treatment Class,Gemini 2.5 Flash (native),structured_text,Androgen receptor pathway inhibitor (AR antagonist),"Triplet therapy (Darolutamide, androgen-deprivation therapy, and docetaxel)",0.0,0.0,0.0,"The prediction describes the overall treatment approach (triplet therapy) rather than the class of a specific agent. While related, it doesn't directly match the GT's focus on the ""Androgen receptor pathway inhibitor""."
NCT02799602_Hussain_ARASENS_JCO'23,Trial,Gemini 2.5 Flash (native),structured_text,ARASENS,Extraction error,0.0,0.0,0.0,"GT is ""ARASENS"". Pred is ""Extraction error"". This is incorrect."
NCT02799602_Hussain_ARASENS_JCO'23,Trial Name,Gemini 2.5 Flash (free-form),exact_match,ARASENS (subgroup analysis: disease volume/risk subgroups),ARASENS Trial,0.0,0.0,0.0,The trial names are not an exact match.
NCT02799602_Hussain_ARASENS_JCO'23,Type of Therapy,Gemini 2.5 Flash (free-form),structured_text,Triplet therapy: hormonal (AR inhibitor) + ADT + chemotherapy (docetaxel),oral darolutamide 600 mg twice daily,0.0,0.0,0.0,"The prediction provides a specific drug and its dosage, while the ground truth describes the type of therapy in more general terms. The prediction does not capture the triplet therapy aspect."
NCT02799602_Hussain_ARASENS_JCO'23,Year,LandingAI (ADE),exact_match,2023,2023,0.0,0.0,0.0,"LLM call failed: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
NCT02799602_Smith_ARASENS_NEJM'22,Add-on Treatment,Gemini 2.5 Flash (native),structured_text,Darolutamide,androgen-deprivation therapy and docetaxel,0.0,0.0,0.0,"The prediction includes treatments beyond just darolutamide, which is incorrect according to the GT."
NCT02799602_Smith_ARASENS_NEJM'22,Add-on Treatment,LandingAI (ADE),structured_text,Darolutamide,Docetaxel,0.0,0.0,0.0,"The predicted add-on treatment is incorrect. It should be darolutamide, not docetaxel."
NCT02799602_Smith_ARASENS_NEJM'22,Adverse Events - N (%) | All-Cause Grade 3 or Higher | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,63.5%,439 (67.5%),0.0,0.0,0.0,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT02799602_Smith_ARASENS_NEJM'22,Adverse Events - N (%) | All-Cause Grade 3 or Higher | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,66.1%,458 (70.2%),0.0,0.0,0.0,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT02799602_Smith_ARASENS_NEJM'22,Adverse Events - N (%) | Treatment-related Grade 3 or Higher | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,232 (35.7%),not found,0.0,0.0,0.0,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT02799602_Smith_ARASENS_NEJM'22,Adverse Events - N (%) | Treatment-related Grade 3 or Higher | Control,Gemini 2.5 Flash (native),numeric_tolerance,232 (35.7%),not found,0.0,0.0,0.0,"GT contains two numbers: 232 and 35.7. Pred is empty. Since one is empty, correctness and completeness are 0."
NCT02799602_Smith_ARASENS_NEJM'22,Adverse Events - N (%) | Treatment-related Grade 3 or Higher | Control,LandingAI (ADE),numeric_tolerance,232 (35.7%),Not reported,0.0,0.0,0.0,"The definition requires both count and percentage. GT is ""232 (35.7%)"", and Pred is ""Not reported"". Since one is empty, correctness and completeness are 0."
NCT02799602_Smith_ARASENS_NEJM'22,Adverse Events - N (%) | Treatment-related Grade 3 or Higher | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,248 (38.0%),not found,0.0,0.0,0.0,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT02799602_Smith_ARASENS_NEJM'22,Adverse Events - N (%) | Treatment-related Grade 3 or Higher | Treatment,Gemini 2.5 Flash (native),numeric_tolerance,248 (38.0%),not found,0.0,0.0,0.0,"GT contains two numbers: 248 and 38.0. Pred is empty. Since one is empty, correctness and completeness are 0."
NCT02799602_Smith_ARASENS_NEJM'22,Adverse Events - N (%) | Treatment-related Grade 3 or Higher | Treatment,LandingAI (ADE),numeric_tolerance,248 (38.0%),Not reported,0.0,0.0,0.0,"The definition requires both count and percentage. GT is ""248 (38.0%)"", and Pred is ""Not reported"". Since one is empty, correctness and completeness are 0."
NCT02799602_Smith_ARASENS_NEJM'22,Adverse Events - N (%) | Treatment-related Grade 5 | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,26 (4.0%),not found,0.0,0.0,0.0,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT02799602_Smith_ARASENS_NEJM'22,Adverse Events - N (%) | Treatment-related Grade 5 | Control,Gemini 2.5 Flash (native),numeric_tolerance,26 (4.0%),not found,0.0,0.0,0.0,"GT contains two numbers: 26 and 4.0. Pred is empty. Since one is empty, correctness and completeness are 0."
NCT02799602_Smith_ARASENS_NEJM'22,Adverse Events - N (%) | Treatment-related Grade 5 | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,27 (4.1%),not found,0.0,0.0,0.0,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT02799602_Smith_ARASENS_NEJM'22,Adverse Events - N (%) | Treatment-related Grade 5 | Treatment,Gemini 2.5 Flash (native),numeric_tolerance,27 (4.1%),not found,0.0,0.0,0.0,"GT contains two numbers: 27 and 4.1. Pred is empty. Since one is empty, correctness and completeness are 0."
NCT02799602_Smith_ARASENS_NEJM'22,COE_RCT_IND_OVERALL_RJ,Gemini 2.5 Flash (free-form),structured_text,Yes,not found,0.0,0.0,0.0,"The ground truth is ""Yes,"" while the prediction is ""not found."" This indicates a complete mismatch."
NCT02799602_Smith_ARASENS_NEJM'22,COE_RCT_IND_OVERALL_RJ,Gemini 2.5 Flash (native),structured_text,Yes,not found,0.0,0.0,0.0,"GT is ""Yes"", Pred is ""not found"". This is considered incorrect as the prediction missed the value."
NCT02799602_Smith_ARASENS_NEJM'22,COE_RCT_IND_OVERALL_RJ,LandingAI (ADE),structured_text,Yes,Not reported,0.0,0.0,0.0,The predicted value is incorrect.
NCT02799602_Smith_ARASENS_NEJM'22,Docetaxel administration - N (%) | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,654 (100%),Six cycles of docetaxel were completed in 556 of 650 patients (85.5%) in the placebo group,0.0,0.0,0.0,Column requires both count and percentage (N (%)). Ground truth has both but prediction has only count; scored as wrong/incomplete.
NCT02799602_Smith_ARASENS_NEJM'22,Docetaxel administration - N (%) | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,651 (100%),Six cycles of docetaxel were completed in 571 of 652 patients (87.6%) in the darolutamide group,0.0,0.0,0.0,Column requires both count and percentage (N (%)). Ground truth has both but prediction has only count; scored as wrong/incomplete.
NCT02799602_Smith_ARASENS_NEJM'22,Metastases - N (%) | Liver | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,118 (18.0%),not found,0.0,0.0,0.0,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT02799602_Smith_ARASENS_NEJM'22,Metastases - N (%) | Liver | Control,LandingAI (ADE),numeric_tolerance,118 (18.0%),Not reported,0.0,0.0,0.0,"Since the GT has both count and percentage, and the prediction is ""Not reported"", the prediction is incorrect and incomplete."
NCT02799602_Smith_ARASENS_NEJM'22,Metastases - N (%) | Liver | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,111 (17.1%),not found,0.0,0.0,0.0,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT02799602_Smith_ARASENS_NEJM'22,Metastases - N (%) | Liver | Treatment,LandingAI (ADE),numeric_tolerance,111 (17.1%),Not reported,0.0,0.0,0.0,"GT has count and percentage, but Pred is ""Not reported"". This is a mismatch."
NCT02799602_Smith_ARASENS_NEJM'22,Metastases - N (%) | Lungs | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,,not found,0.0,0.0,0.0,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT02799602_Smith_ARASENS_NEJM'22,Mode of metastases - N (%) | Metachronous | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,82 (12.5%),Not reported,0.0,0.0,0.0,"GT has count and percentage ""82 (12.5%)"". Pred is ""Not reported"". Since GT has a value and Pred is ""Not reported"", both correctness and completeness are 0."
NCT02799602_Smith_ARASENS_NEJM'22,Mode of metastases - N (%) | Metachronous | Control,LandingAI (ADE),numeric_tolerance,82 (12.5%),Not reported,0.0,0.0,0.0,"GT has a value, Pred is 'Not reported'."
NCT02799602_Smith_ARASENS_NEJM'22,Mode of metastases - N (%) | Metachronous | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,86 (13.2%),Not reported,0.0,0.0,0.0,"GT has count and percentage ""86 (13.2%)"". Pred is ""Not reported"". Since GT has a value and Pred is ""Not reported"", both correctness and completeness are 0."
NCT02799602_Smith_ARASENS_NEJM'22,Mode of metastases - N (%) | Metachronous | Treatment,LandingAI (ADE),numeric_tolerance,86 (13.2%),Not reported,0.0,0.0,0.0,"GT has a value, Pred is 'Not reported'."
NCT02799602_Smith_ARASENS_NEJM'22,Quality of Life Scale,LandingAI (ADE),structured_text,Brief Pain Inventory Short-Form FACT-Prostate (NCCN SI-17),Not applicable,0.0,0.0,0.0,"The prediction indicates that the information is not applicable, while the GT provides a specific scale. This is considered incorrect."
NCT02799602_Smith_ARASENS_NEJM'22,Quality of Life reported,LandingAI (ADE),exact_match,Yes,Not reported,0.0,0.0,0.0,Values are different.
NCT02799602_Smith_ARASENS_NEJM'22,Region - N (%) | Africa | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,,not found,0.0,0.0,0.0,"GT is empty, but Pred is ""not found"". This is equivalent to one being empty and the other not."
NCT02799602_Smith_ARASENS_NEJM'22,Region - N (%) | Asia | Control,Gemini 2.5 Flash (native),numeric_tolerance,,244 (37.3),0.0,0.0,0.0,"The ground truth is empty, but the prediction contains values. Therefore, no values in the prediction match the ground truth."
NCT02799602_Smith_ARASENS_NEJM'22,Region - N (%) | Asia | Control,LandingAI (ADE),numeric_tolerance,,244 (37.3%),0.0,0.0,0.0,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT02799602_Smith_ARASENS_NEJM'22,Region - N (%) | Asia | Treatment,Gemini 2.5 Flash (native),numeric_tolerance,,229 (35.2),0.0,0.0,0.0,"Since the GT is empty and the Pred is not, correctness = 0.0 and completeness = 0.0."
NCT02799602_Smith_ARASENS_NEJM'22,Region - N (%) | Asia | Treatment,LandingAI (ADE),numeric_tolerance,,229 (35.2%),0.0,0.0,0.0,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT02799602_Smith_ARASENS_NEJM'22,Region - N (%) | Europe | Control,LandingAI (ADE),numeric_tolerance,,291 (44.5%),0.0,0.0,0.0,"GT is empty, but Pred has a value. This is incorrect and incomplete."
NCT02799602_Smith_ARASENS_NEJM'22,Region - N (%) | Europe | Treatment,LandingAI (ADE),numeric_tolerance,,297 (45.6%),0.0,0.0,0.0,"GT is empty, but Pred has a value. This is incorrect and incomplete."
NCT02799602_Smith_ARASENS_NEJM'22,Region - N (%) | South America | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,244 (37.3%),Not reported,0.0,0.0,0.0,"GT has count and percentage, but Pred is ""Not reported"". This is incorrect and incomplete."
NCT02799602_Smith_ARASENS_NEJM'22,Region - N (%) | South America | Control,Gemini 2.5 Flash (native),numeric_tolerance,244 (37.3%),not found,0.0,0.0,0.0,"The ground truth contains values, but the prediction indicates that the information is not found. Therefore, no values in the prediction match the ground truth."
NCT02799602_Smith_ARASENS_NEJM'22,Region - N (%) | South America | Control,LandingAI (ADE),numeric_tolerance,244 (37.3%),Not reported,0.0,0.0,0.0,Parsing failed: Expecting value: line 1 column 1 (char 0)
NCT02799602_Smith_ARASENS_NEJM'22,Region - N (%) | South America | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,229 (35.2%),Not reported,0.0,0.0,0.0,"GT has count and percentage, but Pred is ""Not reported"". This is incorrect and incomplete."
NCT02799602_Smith_ARASENS_NEJM'22,Region - N (%) | South America | Treatment,Gemini 2.5 Flash (native),numeric_tolerance,229 (35.2%),not found,0.0,0.0,0.0,"The ground truth contains values, but the prediction indicates that the information is not found. Therefore, no values in the prediction match the ground truth."
NCT02799602_Smith_ARASENS_NEJM'22,Region - N (%) | South America | Treatment,LandingAI (ADE),numeric_tolerance,229 (35.2%),Not reported,0.0,0.0,0.0,"GT has a value, but Pred is ""Not reported"". This is incorrect and incomplete."
NCT02799602_Smith_ARASENS_NEJM'22,Reporting by prognostic groups - Y/N | High volume,Gemini 2.5 Flash (free-form),exact_match,No (CHAARTED volume not used),Yes,0.0,0.0,0.0,"Mismatch. The GT indicates ""No"" because CHAARTED volume was not used, while the prediction is ""Yes""."
NCT02799602_Smith_ARASENS_NEJM'22,Reporting by prognostic groups - Y/N | High volume,LandingAI (ADE),exact_match,No (CHAARTED volume not used),Yes,0.0,0.0,0.0,Values are different.
NCT02799602_Smith_ARASENS_NEJM'22,Reporting by prognostic groups - Y/N | Low volume,Gemini 2.5 Flash (free-form),exact_match,No,Yes,0.0,0.0,0.0,Mismatch.
NCT02799602_Smith_ARASENS_NEJM'22,Reporting by prognostic groups - Y/N | Metachronous,Gemini 2.5 Flash (native),exact_match,Yes,No,0.0,0.0,0.0,Mismatch.
NCT02799602_Smith_ARASENS_NEJM'22,Reporting by prognostic groups - Y/N | Metachronous,LandingAI (ADE),exact_match,Yes,No,0.0,0.0,0.0,Values are different.
NCT02799602_Smith_ARASENS_NEJM'22,Volume of disease - N (%) | High | Control,LandingAI (ADE),numeric_tolerance,,516 (78.9%),0.0,0.0,0.0,"The GT is ""Not reported"" while the Pred has a value. This indicates an error in extraction."
NCT02799602_Smith_ARASENS_NEJM'22,Volume of disease - N (%) | High | Treatment,LandingAI (ADE),numeric_tolerance,,505 (77.6%),0.0,0.0,0.0,"The GT is ""Not reported"" while the Pred has a value. This indicates an error in extraction."
NCT02799602_Smith_ARASENS_NEJM'22,Volume of disease - N (%) | Low | Control,LandingAI (ADE),numeric_tolerance,,118 (18.0%),0.0,0.0,0.0,"The GT is ""Not reported"" while the Pred has a value. This indicates an error in extraction."
NCT00104715_Gravis_GETUG_EU'15,Treatment Class,LandingAI (ADE),structured_text,Chemotherapy (taxane),Chemohormonal therapy,0.5,0.0,0.25,"The prediction includes ""chemo"" which is related to chemotherapy, but adds ""hormonal"" which is not specified in the GT."
NCT00268476_James_STAMPEDE_IJC'22,Class of Agent in Treatment Arm 1,LandingAI (ADE),structured_text,Androgen biosynthesis inhibitor (abiraterone) + corticosteroid (prednisolone/prednisone),Androgen receptor pathway inhibitor,0.5,0.0,0.25,"Similar to Treatment Class, Androgen biosynthesis inhibition is a specific mechanism within the broader Androgen receptor pathway inhibition. The prediction is a generalization of the GT. Therefore, the prediction is not entirely correct."
NCT00268476_James_STAMPEDE_IJC'22,Treatment Class,Gemini 2.5 Flash (native),structured_text,Androgen biosynthesis inhibitor + corticosteroid,Hormone therapy,0.5,0.0,0.25,"The ground truth specifies a more precise treatment class (Androgen biosynthesis inhibitor + corticosteroid) while the prediction provides a broader category (Hormone therapy). The prediction is a valid, but less specific, classification."
NCT00268476_James_STAMPEDE_IJC'22,Treatment Class,LandingAI (ADE),structured_text,Androgen biosynthesis inhibitor + corticosteroid,Androgen receptor pathway inhibitor,0.5,0.0,0.25,"Androgen biosynthesis inhibition is a specific mechanism within the broader Androgen receptor pathway inhibition. The prediction is a generalization of the GT. Therefore, the prediction is not entirely correct."
NCT00309985_Kriayako_CHAARTED_JCO'18,Class of Agent in Treatment Arm 1,LandingAI (ADE),structured_text,Cytotoxic chemotherapy (taxane – docetaxel),Chemohormonal therapy (docetaxel + ADT),0.0,0.5,0.25,"The prediction incorrectly identifies the class of agent. While docetaxel is present, the overall classification is wrong."
NCT01957436_Fizazi_PEACE1_Lancet'22,Treatment Class,Gemini 2.5 Flash (free-form),structured_text,Androgen-biosynthesis inhibitor (CYP17 inhibitor),"Participants were randomly assigned to standard of care (androgen deprivation therapy alone or with intravenous docetaxel), standard of care plus radiotherapy, standard of care plus abiraterone (oral 1000 mg abiraterone once daily plus oral 5 mg prednisone twice daily), or standard of care plus radiotherapy plus abiraterone.",0.5,0.0,0.25,"The GT specifies the treatment class (Androgen-biosynthesis inhibitor). The Pred describes the treatment arms, including abiraterone, which *is* an androgen-biosynthesis inhibitor. However, the Pred includes much more information that is not directly related to the treatment *class*. Therefore, the Pred contains some correct information, but also a lot of extraneous detail."
NCT02799602_Hussain_ARASENS_JCO'23,PS - N (%),Gemini 2.5 Flash (native),numeric_tolerance,,,0.0,0.5,0.25,"GT numbers: 466, 71.6; Pred numbers: 343, 69.0; 466 vs 343: mismatch; 71.6 vs 69.0: within tolerance (71.6 * 0.02 = 1.432, 71.6 - 1.432 = 70.168, 71.6 + 1.432 = 73.032. 69.0 is outside the range); Correctness: 0.0 (None of the predicted numbers match the ground truth within tolerance); Completeness: 0.5 (One of the GT numbers is captured)"
NCT00104715_Gravis_GETUG_EU'15,Treatment Class,Gemini 2.5 Flash (free-form),structured_text,Chemotherapy (taxane),Androgen Deprivation Therapy (ADT) Plus Docetaxel; Androgen Deprivation Therapy (ADT) Alone,0.5,0.5,0.5,"The prediction includes ADT, which is not a class of treatment in the GT. Docetaxel is a taxane, so the prediction captures some of the GT information."
NCT00268476_Attard_STAMPEDE_Lancet'23,Add-on Treatment,LandingAI (ADE),structured_text,Abiraterone ± Enzalutamide,Enzalutamide (for one arm),0.5,0.5,0.5,"The prediction only captures one of the add-on treatments and doesn't reflect the ""±"" aspect."
NCT00268476_Attard_STAMPEDE_Lancet'23,Docetaxel administration - N (%) | Control,Gemini 2.5 Flash (native),numeric_tolerance,Abiraterone + Enzalutamide trial: 39 (9%),Abiraterone trial: 0 (0%); Abiraterone and enzalutamide trial: 39 (9%),0.0,1.0,0.5,"The prediction contains extra incorrect numbers (0, 0) that are not in the GT for the specified arm. All numbers in the GT (39, 9) are present in the prediction."
NCT00268476_Attard_STAMPEDE_Lancet'23,Docetaxel administration - N (%) | Treatment,Gemini 2.5 Flash (native),numeric_tolerance,Abiraterone + Enzalutamide trial: 41 (9%),Abiraterone trial: 0 (0%); Abiraterone and enzalutamide trial: 41 (9%),0.0,1.0,0.5,"The prediction contains extra incorrect numbers (0, 0) that are not in the GT for the specified arm. All numbers in the GT (41, 9) are present in the prediction."
NCT00268476_Attard_STAMPEDE_Lancet'23,Median Follow-Up Duration (mo),Gemini 2.5 Flash (free-form),numeric_tolerance,Abiraterone trial: 96 months Abiraterone + Enzalutamide trial: 72 months,96 months (IQR 86–107) in the abiraterone trial and 72 months (61–74) in the abiraterone and enzalutamide trial,0.0,1.0,0.5,"Two numbers in Pred (96, 72) match the numbers in GT. However, Pred also contains extra numbers (86, 107, 61, 74) that are not in GT. Therefore, correctness is 0.0. All numbers in GT (96, 72) are captured in Pred. Therefore, completeness is 1.0."
NCT00268476_Attard_STAMPEDE_Lancet'23,Median Follow-Up Duration (mo),Gemini 2.5 Flash (native),numeric_tolerance,Abiraterone trial: 96 months Abiraterone + Enzalutamide trial: 72 months,96 months (IQR 86–107) in the abiraterone trial and 72 months (61–74) in the abiraterone and enzalutamide trial,0.0,1.0,0.5,"Two numbers in Pred (96, 72) match the numbers in GT. However, Pred also contains extra numbers (86, 107, 61, 74) that are not in GT. Therefore, correctness is 0.0. All numbers in GT (96, 72) are captured in Pred. Therefore, completeness is 1.0."
NCT00268476_Attard_STAMPEDE_Lancet'23,Median OS (mo) | High volume | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,Abiraterone trial: 56 Abiraterone + Enzalutamide trial: 54,54,0.5,0.5,0.5,"GT contains two numerical values (56, 54), and Pred contains one (54). 54 is within the tolerance of 54. 54 is not within the tolerance of 56. Therefore, correctness is 0.5 because one predicted number matches and one does not. Completeness is 0.5 because only one of the two GT numbers is captured."
NCT00268476_Attard_STAMPEDE_Lancet'23,Median OS (mo) | Low volume | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,Abiraterone trial: 68 Abiraterone + Enzalutamide trial: 64,65,0.5,0.5,0.5,"GT contains two numerical values (68, 64), and Pred contains one (65). 65 is within the tolerance of 64 (64 +/- 0.1 is not met, but 64 +/- 2% is met). 65 is not within the tolerance of 68. Therefore, correctness is 0.5 because one predicted number matches and one does not. Completeness is 0.5 because only one of the two GT numbers is captured."
NCT00268476_Attard_STAMPEDE_Lancet'23,Median OS (mo) | Low volume | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,Abiraterone trial: 100 Abiraterone + Enzalutamide trial: 80,97,0.5,0.5,0.5,"GT contains two numerical values (100, 80), and Pred contains one (97). 97 is within the tolerance of 100 (100 +/- 0.1 is not met, but 100 +/- 2% is met). 97 is not within the tolerance of 80. Therefore, correctness is 0.5 because one predicted number matches and one does not. Completeness is 0.5 because only one of the two GT numbers is captured."
NCT00268476_Attard_STAMPEDE_Lancet'23,Treatment Arm(s),Gemini 2.5 Flash (native),structured_text,1. Standard of care + abiraterone acetate + prednisolone 2. Standard of care + abiraterone acetate + prednisolone + enzalutamide,Standard of care plus abiraterone; Standard of care plus abiraterone and enzalutamide,0.5,0.5,0.5,"The prediction captures the core components of the treatment arms: standard of care, abiraterone, and enzalutamide. It omits prednisolone."
NCT00268476_Attard_STAMPEDE_Lancet'23,Treatment Arm(s),LandingAI (ADE),structured_text,1. Standard of care + abiraterone acetate + prednisolone 2. Standard of care + abiraterone acetate + prednisolone + enzalutamide,Standard of care plus abiraterone; Standard of care plus abiraterone plus enzalutamide,0.5,0.5,0.5,"The prediction captures the essence of the treatment arms, although it omits ""acetate + prednisolone"" from the first arm."
NCT00268476_Attard_STAMPEDE_Lancet'23,Treatment Class,Gemini 2.5 Flash (free-form),structured_text,Androgen biosynthesis inhibitor ± androgen receptor inhibitor,Androgen Deprivation Therapy (ADT) and intensified hormone treatment regimens,0.5,0.5,0.5,"The prediction captures the general concept of Androgen Deprivation Therapy (ADT), which includes both androgen biosynthesis inhibitors and androgen receptor inhibitors. However, it also mentions ""intensified hormone treatment regimens,"" which is a broader term and not entirely specific to the GT. While ADT is a reasonable interpretation, it doesn't fully capture the specific details of the GT."
NCT00268476_Attard_STAMPEDE_Lancet'23,Treatment Class,Gemini 2.5 Flash (native),structured_text,Androgen biosynthesis inhibitor ± androgen receptor inhibitor,Androgen Deprivation Therapy (ADT) and its combinations with abiraterone and/or enzalutamide,0.5,0.5,0.5,"ADT is a broader category that includes androgen biosynthesis inhibitors and androgen receptor inhibitors. Abiraterone and enzalutamide fall under these categories, respectively. The prediction captures the essence of the GT, although it's less precise."
NCT00268476_Attard_STAMPEDE_Lancet'23,Trial,Gemini 2.5 Flash (native),structured_text,STAMPEDE abiraterone trial STAMPEDE abiraterone + enzalutamide trial,STAMPEDE platform protocol,0.5,0.5,0.5,The prediction captures the STAMPEDE part but misses the specific trial arms.
NCT00268476_Attard_STAMPEDE_Lancet'23,Trial,LandingAI (ADE),structured_text,STAMPEDE abiraterone trial STAMPEDE abiraterone + enzalutamide trial,STAMPEDE platform protocol,0.5,0.5,0.5,"The prediction identifies the correct study (STAMPEDE) but misses the specific trial arms related to abiraterone and enzalutamide. It refers to the ""platform protocol"" which is related but not as specific as the GT."
NCT00268476_Attard_STAMPEDE_Lancet'23,Type of Therapy,Gemini 2.5 Flash (native),structured_text,Hormonal / endocrine therapy,"The clinical trial provided several types of treatment: 1. Standard of care, which included androgen deprivation therapy (luteinising hormone-releasing hormone agonists or antagonists or bilateral orchiectomy) and, after December 17, 2015, docetaxel (75 mg/m² intravenously for six cycles) with prednisolone (10 mg orally once per day). 2. Standard of care plus abiraterone acetate (1000 mg) and prednisolone (5 mg) orally once a day. 3. Standard of care plus abiraterone acetate and prednisolone plus enzalutamide (160 mg) orally once a day.",0.5,0.5,0.5,"The ground truth specifies ""Hormonal / endocrine therapy"". The predicted text describes the treatment in detail, including androgen deprivation therapy (which falls under hormonal therapy) and chemotherapy. While ADT is a type of hormonal therapy, the prediction also includes chemotherapy and specific drug names, making it more detailed but also broader than just ""Hormonal / endocrine therapy""."
NCT00268476_James_STAMPEDE_IJC'22,Add-on Treatment,LandingAI (ADE),structured_text,Abiraterone acetate + prednisolone/prednisone (AAP),Prednisolone,0.5,0.5,0.5,"Pred only contains prednisolone, missing abiraterone acetate. Thus, Pred is partially correct but incomplete."
NCT00268476_James_STAMPEDE_IJC'22,Median Age (years) | Control,Gemini 2.5 Flash (native),numeric_tolerance,67,67 (62-72),0.0,1.0,0.5,"GT has one number: 67. Pred has three numbers: 67, 62, and 72. The number 67 in Pred matches the number 67 in GT. However, Pred also contains extra numbers (62 and 72) that are not in GT. Therefore, correctness is 0.0. Completeness is 1.0 because the GT number (67) is present in the prediction."
